panel	gene	ref_id	source	assembly_accession	nuccore_accession	protein_accession	locus_tag	organism	product	location	evidence	length_nt	length_aa	multiple_of_3
k_pneumoniae	emrA	emrA|WP_004205697.1|NZ_CP083633.1|LA349_RS07125	ncbi_refseq_auto	GCF_020099175.1	NZ_CP083633.1	WP_004205697.1	LA349_RS07125	Klebsiella quasipneumoniae	multidrug efflux MFS transporter periplasmic adaptor subunit EmrA	1495161..1496333	species representative; ortholog by 99.0% identity to the panel allele; modal in 3/3 screened Klebsiella quasipneumoniae genomes	1173	390	True
k_pneumoniae	emrA	emrA|WP_008806144.1|NZ_CP010523.2|SP68_RS05480	ncbi_refseq_auto	GCF_000828055.2	NZ_CP010523.2	WP_008806144.1	SP68_RS05480	Klebsiella variicola	multidrug efflux MFS transporter periplasmic adaptor subunit EmrA	complement(1145029..1146201)	species representative; ortholog by 98.7% identity to the panel allele; modal in 4/4 screened Klebsiella variicola genomes	1173	390	True
k_pneumoniae	emrB	emrB|WP_002914342.1|NZ_CP040993.1|FIU12_RS00445	ncbi_refseq_auto	GCF_006364295.1	NZ_CP040993.1	WP_002914342.1	FIU12_RS00445	Klebsiella pneumoniae FDAARGOS_775	multidrug efflux MFS transporter permease subunit EmrB	51652..53190	refseq_gene_name	1539	512	True
k_pneumoniae	emrB	emrB|WP_008806145.1|NZ_CP010523.2|SP68_RS05475	ncbi_refseq_auto	GCF_000828055.2	NZ_CP010523.2	WP_008806145.1	SP68_RS05475	Klebsiella variicola	multidrug efflux MFS transporter permease subunit EmrB	complement(1143475..1145013)	species representative; ortholog by 97.7% identity to the panel allele; modal in 4/4 screened Klebsiella variicola genomes	1539	512	True
k_pneumoniae	emrR	emrR|WP_002914337.1|NZ_CP040993.1|FIU12_RS00435	ncbi_refseq_auto	GCF_006364295.1	NZ_CP040993.1	WP_002914337.1	FIU12_RS00435	Klebsiella pneumoniae FDAARGOS_775	transcriptional repressor MprA	49808..50338	refseq_gene_name	531	176	True
k_pneumoniae	envZ	envZ|WP_002920333.1|NZ_CP040993.1|FIU12_RS04595	ncbi_refseq_auto	GCF_006364295.1	NZ_CP040993.1	WP_002920333.1	FIU12_RS04595	Klebsiella pneumoniae FDAARGOS_775	two-component system sensor histidine kinase EnvZ	complement(862142..863497)	refseq_gene_name	1356	451	True
k_pneumoniae	envZ	envZ|WP_044524966.1|NZ_CP083633.1|LA349_RS11070	ncbi_refseq_auto	GCF_020099175.1	NZ_CP083633.1	WP_044524966.1	LA349_RS11070	Klebsiella quasipneumoniae	two-component system sensor histidine kinase EnvZ	complement(2250651..2252006)	species representative; ortholog by 99.1% identity to the panel allele; modal in 2/3 screened Klebsiella quasipneumoniae genomes	1356	451	True
k_pneumoniae	envZ	envZ|WP_008807005.1|NZ_CP010523.2|SP68_RS01685	ncbi_refseq_auto	GCF_000828055.2	NZ_CP010523.2	WP_008807005.1	SP68_RS01685	Klebsiella variicola	two-component system sensor histidine kinase EnvZ	378790..380145	species representative; ortholog by 99.6% identity to the panel allele; modal in 4/4 screened Klebsiella variicola genomes	1356	451	True
k_pneumoniae	eptA	eptA|WP_004147681.1|NZ_CP040993.1|FIU12_RS14550	ncbi_refseq_auto	GCF_006364295.1	NZ_CP040993.1	WP_004147681.1	FIU12_RS14550	Klebsiella pneumoniae FDAARGOS_775	phosphoethanolamine transferase EptA	complement(2945562..2947202)	refseq_gene_name	1641	546	True
k_pneumoniae	eptA	eptA|WP_044521791.1|NZ_CP083633.1|LA349_RS20890	ncbi_refseq_auto	GCF_020099175.1	NZ_CP083633.1	WP_044521791.1	LA349_RS20890	Klebsiella quasipneumoniae	phosphoethanolamine transferase EptA	complement(4361060..4362700)	species representative; ortholog by 92.5% identity to the panel allele; modal in 2/3 screened Klebsiella quasipneumoniae genomes	1641	546	True
k_pneumoniae	eptA	eptA|WP_012542393.1|NZ_CP010523.2|SP68_RS17830	ncbi_refseq_auto	GCF_000828055.2	NZ_CP010523.2	WP_012542393.1	SP68_RS17830	Klebsiella variicola	phosphoethanolamine transferase EptA	3805209..3806849	species representative; ortholog by 93.2% identity to the panel allele; modal in 3/4 screened Klebsiella variicola genomes	1641	546	True
k_pneumoniae	exbB	exbB|WP_004174395.1|NZ_CP040993.1|FIU12_RS02735	ncbi_refseq_auto	GCF_006364295.1	NZ_CP040993.1	WP_004174395.1	FIU12_RS02735	Klebsiella pneumoniae FDAARGOS_775	tol-pal system-associated acyl-CoA thioesterase	complement(516953..517684)	refseq_gene_name	732	243	True
k_pneumoniae	exbD	exbD|WP_002916785.1|NZ_CP040993.1|FIU12_RS02730	ncbi_refseq_auto	GCF_006364295.1	NZ_CP040993.1	WP_002916785.1	FIU12_RS02730	Klebsiella pneumoniae FDAARGOS_775	TonB system transport protein ExbD	complement(516521..516946)	refseq_gene_name	426	141	True
k_pneumoniae	exbD	exbD|WP_012967219.1|NZ_CP010523.2|SP68_RS03520	ncbi_refseq_auto	GCF_000828055.2	NZ_CP010523.2	WP_012967219.1	SP68_RS03520	Klebsiella variicola	TonB system transport protein ExbD	739006..739431	species representative; ortholog by 99.3% identity to the panel allele; modal in 4/4 screened Klebsiella variicola genomes	426	141	True
k_pneumoniae	fepA	fepA|WP_032443809.1|NZ_CP040993.1|FIU12_RS13495	ncbi_refseq_auto	GCF_006364295.1	NZ_CP040993.1	WP_032443809.1	FIU12_RS13495	Klebsiella pneumoniae FDAARGOS_775	siderophore enterobactin receptor FepA	complement(2732489..2734717)	refseq_gene_name	2229	742	True
k_pneumoniae	fepA	fepA|WP_044521538.1|NZ_CP083633.1|LA349_RS19840	ncbi_refseq_auto	GCF_020099175.1	NZ_CP083633.1	WP_044521538.1	LA349_RS19840	Klebsiella quasipneumoniae	siderophore enterobactin receptor FepA	complement(4143944..4146172)	species representative; ortholog by 98.7% identity to the panel allele; modal in 2/3 screened Klebsiella quasipneumoniae genomes	2229	742	True
k_pneumoniae	fepA	fepA|WP_022065110.1|NZ_CP010523.2|SP68_RS18870	ncbi_refseq_auto	GCF_000828055.2	NZ_CP010523.2	WP_022065110.1	SP68_RS18870	Klebsiella variicola	siderophore enterobactin receptor FepA	4020953..4023181	species representative; ortholog by 98.9% identity to the panel allele; modal in 3/4 screened Klebsiella variicola genomes	2229	742	True
k_pneumoniae	fhuA	fhuA|WP_004178624.1|NZ_CP040993.1|FIU12_RS11055	ncbi_refseq_auto	GCF_006364295.1	NZ_CP040993.1	WP_004178624.1	FIU12_RS11055	Klebsiella pneumoniae FDAARGOS_775	ferrichrome porin FhuA	2231224..2233431	refseq_gene_name	2208	735	True
k_pneumoniae	fhuA	fhuA|WP_023292033.1|NZ_CP083633.1|LA349_RS17400	ncbi_refseq_auto	GCF_020099175.1	NZ_CP083633.1	WP_023292033.1	LA349_RS17400	Klebsiella quasipneumoniae	ferrichrome porin FhuA	3631368..3633575	species representative; ortholog by 99.3% identity to the panel allele; modal in 2/3 screened Klebsiella quasipneumoniae genomes	2208	735	True
k_pneumoniae	fhuA	fhuA|WP_022065534.1|NZ_CP010523.2|SP68_RS21130	ncbi_refseq_auto	GCF_000828055.2	NZ_CP010523.2	WP_022065534.1	SP68_RS21130	Klebsiella variicola	ferrichrome porin FhuA	complement(4500802..4503009)	species representative; ortholog by 98.1% identity to the panel allele; modal in 3/4 screened Klebsiella variicola genomes	2208	735	True
k_pneumoniae	fiu	fiu|WP_023316750.1|NZ_CP040993.1|FIU12_RS17070	ncbi_refseq_auto	GCF_006364295.1	NZ_CP040993.1	WP_023316750.1	FIU12_RS17070	Klebsiella pneumoniae FDAARGOS_775	catecholate siderophore receptor Fiu	complement(3478645..3480930)	refseq_product=catecholate siderophore receptor Fiu	2286	761	True
k_pneumoniae	ftsH	ftsH|WP_002918372.1|NZ_CP040993.1|FIU12_RS03575	ncbi_refseq_auto	GCF_006364295.1	NZ_CP040993.1	WP_002918372.1	FIU12_RS03575	Klebsiella pneumoniae FDAARGOS_775	ATP-dependent zinc metalloprotease FtsH	complement(683173..685107)	refseq_gene_name	1935	644	True
k_pneumoniae	ftsH	ftsH|WP_004206183.1|NZ_CP083633.1|LA349_RS10120	ncbi_refseq_auto	GCF_020099175.1	NZ_CP083633.1	WP_004206183.1	LA349_RS10120	Klebsiella quasipneumoniae	ATP-dependent zinc metalloprotease FtsH	complement(2079891..2081825)	species representative; ortholog by 99.8% identity to the panel allele; modal in 3/3 screened Klebsiella quasipneumoniae genomes	1935	644	True
k_pneumoniae	ftsH	ftsH|WP_008806637.1|NZ_CP010523.2|SP68_RS02610	ncbi_refseq_auto	GCF_000828055.2	NZ_CP010523.2	WP_008806637.1	SP68_RS02610	Klebsiella variicola	ATP-dependent zinc metalloprotease FtsH	549329..551263	species representative; ortholog by 99.7% identity to the panel allele; modal in 4/4 screened Klebsiella variicola genomes	1935	644	True
k_pneumoniae	ftsI	ftsI|WP_004148834.1|NZ_CP040993.1|FIU12_RS21975	ncbi_refseq_auto	GCF_006364295.1	NZ_CP040993.1	WP_004148834.1	FIU12_RS21975	Klebsiella pneumoniae FDAARGOS_775	peptidoglycan glycosyltransferase FtsI	complement(4458157..4459905)	refseq_gene_name	1749	582	True
k_pneumoniae	ftsI	ftsI|WP_044523964.1|NZ_CP083633.1|LA349_RS03540	ncbi_refseq_auto	GCF_020099175.1	NZ_CP083633.1	WP_044523964.1	LA349_RS03540	Klebsiella quasipneumoniae	peptidoglycan glycosyltransferase FtsI	complement(719908..721656)	species representative; ortholog by 97.6% identity to the panel allele; modal in 2/3 screened Klebsiella quasipneumoniae genomes	1749	582	True
k_pneumoniae	ftsI	ftsI|WP_008804285.1|NZ_CP010523.2|SP68_RS09340	ncbi_refseq_auto	GCF_000828055.2	NZ_CP010523.2	WP_008804285.1	SP68_RS09340	Klebsiella variicola	peptidoglycan glycosyltransferase FtsI	1990377..1992125	species representative; ortholog by 98.1% identity to the panel allele; modal in 3/4 screened Klebsiella variicola genomes	1749	582	True
k_pneumoniae	lapB	lapB|WP_004148120.1|NZ_CP040993.1|FIU12_RS17205	ncbi_refseq_auto	GCF_006364295.1	NZ_CP040993.1	WP_004148120.1	FIU12_RS17205	Klebsiella pneumoniae FDAARGOS_775	lipopolysaccharide assembly protein LapB	3508160..3509329	refseq_gene_name	1170	389	True
k_pneumoniae	lapB	lapB|WP_004203879.1|NZ_CP083633.1|LA349_RS23680	ncbi_refseq_auto	GCF_020099175.1	NZ_CP083633.1	WP_004203879.1	LA349_RS23680	Klebsiella quasipneumoniae	lipopolysaccharide assembly protein LapB	4956393..4957562	species representative; ortholog by 99.0% identity to the panel allele; modal in 3/3 screened Klebsiella quasipneumoniae genomes	1170	389	True
k_pneumoniae	lapB	lapB|WP_008807790.1|NZ_CP010523.2|SP68_RS15005	ncbi_refseq_auto	GCF_000828055.2	NZ_CP010523.2	WP_008807790.1	SP68_RS15005	Klebsiella variicola	lipopolysaccharide assembly protein LapB	complement(3186118..3187287)	species representative; ortholog by 97.7% identity to the panel allele; modal in 4/4 screened Klebsiella variicola genomes	1170	389	True
k_pneumoniae	lapC	lapC|WP_004149137.1|NZ_CP040993.1|FIU12_RS23980	ncbi_refseq_auto	GCF_006364295.1	NZ_CP040993.1	WP_004149137.1	FIU12_RS23980	Klebsiella pneumoniae FDAARGOS_775	LPS biosynthesis-modulating metalloenzyme YejM	4913826..4915586	refseq_gene_name	1761	586	True
k_pneumoniae	lpxC	lpxC|WP_025860643.1|NZ_CP040993.1|FIU12_RS10720	ncbi_refseq_auto	GCF_006364295.1	NZ_CP040993.1	WP_025860643.1	FIU12_RS10720	Klebsiella pneumoniae FDAARGOS_775	UDP-3-O-acyl-N-acetylglucosamine deacetylase	2155719..2156636	refseq_gene_name	918	305	True
k_pneumoniae	lpxC	lpxC|WP_002888632.1|NZ_CP083633.1|LA349_RS17055	ncbi_refseq_auto	GCF_020099175.1	NZ_CP083633.1	WP_002888632.1	LA349_RS17055	Klebsiella quasipneumoniae	UDP-3-O-acyl-N-acetylglucosamine deacetylase	3555680..3556597	species representative; ortholog by 99.7% identity to the panel allele; modal in 3/3 screened Klebsiella quasipneumoniae genomes	918	305	True
k_pneumoniae	marA	marA|WP_002904397.1|NZ_CP040993.1|FIU12_RS18680	ncbi_refseq_auto	GCF_006364295.1	NZ_CP040993.1	WP_002904397.1	FIU12_RS18680	Klebsiella pneumoniae FDAARGOS_775	MDR efflux pump AcrAB transcriptional activator MarA	complement(3813152..3813526)	refseq_gene_name	375	124	True
k_pneumoniae	marA	marA|WP_004205971.1|NZ_CP083633.1|LA349_RS25200	ncbi_refseq_auto	GCF_020099175.1	NZ_CP083633.1	WP_004205971.1	LA349_RS25200	Klebsiella quasipneumoniae	MDR efflux pump AcrAB transcriptional activator MarA	complement(5276135..5276515)	species representative; ortholog by 100.0% identity to the panel allele; modal in 2/2 screened Klebsiella quasipneumoniae genomes	381	126	True
k_pneumoniae	marR	marR|WP_025862033.1|NZ_CP040993.1|FIU12_RS18685	ncbi_refseq_auto	GCF_006364295.1	NZ_CP040993.1	WP_025862033.1	FIU12_RS18685	Klebsiella pneumoniae FDAARGOS_775	multiple antibiotic resistance transcriptional regulator MarR	complement(3813547..3813981)	refseq_gene_name	435	144	True
k_pneumoniae	marR	marR|WP_004143563.1|NZ_CP083633.1|LA349_RS25205	ncbi_refseq_auto	GCF_020099175.1	NZ_CP083633.1	WP_004143563.1	LA349_RS25205	Klebsiella quasipneumoniae	multiple antibiotic resistance transcriptional regulator MarR	complement(5276536..5276970)	species representative; ortholog by 99.3% identity to the panel allele; modal in 2/2 screened Klebsiella quasipneumoniae genomes	435	144	True
k_pneumoniae	marR	marR|WP_008804963.1|NZ_CP010523.2|SP68_RS13150	ncbi_refseq_auto	GCF_000828055.2	NZ_CP010523.2	WP_008804963.1	SP68_RS13150	Klebsiella variicola	multiple antibiotic resistance transcriptional regulator MarR	2786401..2786835	species representative; ortholog by 97.9% identity to the panel allele; modal in 4/4 screened Klebsiella variicola genomes	435	144	True
k_pneumoniae	mdtK	mdtK|WP_004148609.1|NZ_CP040993.1|FIU12_RS20485	ncbi_refseq_auto	GCF_006364295.1	NZ_CP040993.1	WP_004148609.1	FIU12_RS20485	Klebsiella pneumoniae FDAARGOS_775	MdtK family multidrug efflux MATE transporter	4155764..4157137	refseq_gene_name	1374	457	True
k_pneumoniae	mdtK	mdtK|WP_023289948.1|NZ_CP083633.1|LA349_RS01760	ncbi_refseq_auto	GCF_020099175.1	NZ_CP083633.1	WP_023289948.1	LA349_RS01760	Klebsiella quasipneumoniae	MdtK family multidrug efflux MATE transporter	355669..357042	species representative; ortholog by 98.0% identity to the panel allele; modal in 2/3 screened Klebsiella quasipneumoniae genomes	1374	457	True
k_pneumoniae	mdtK	mdtK|WP_012541512.1|NZ_CP010523.2|SP68_RS11195	ncbi_refseq_auto	GCF_000828055.2	NZ_CP010523.2	WP_012541512.1	SP68_RS11195	Klebsiella variicola	MdtK family multidrug efflux MATE transporter	complement(2384426..2385799)	species representative; ortholog by 98.2% identity to the panel allele; modal in 4/4 screened Klebsiella variicola genomes	1374	457	True
k_pneumoniae	mrcA	mrcA|WP_004150051.1|NZ_CP040993.1|FIU12_RS04560	ncbi_refseq_auto	GCF_006364295.1	NZ_CP040993.1	WP_004150051.1	FIU12_RS04560	Klebsiella pneumoniae FDAARGOS_775	peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcA	852414..854972	refseq_gene_name	2559	852	True
k_pneumoniae	mrcA	mrcA|WP_032454231.1|NZ_CP083633.1|LA349_RS11035	ncbi_refseq_auto	GCF_020099175.1	NZ_CP083633.1	WP_032454231.1	LA349_RS11035	Klebsiella quasipneumoniae	peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcA	2240924..2243482	species representative; ortholog by 98.7% identity to the panel allele; modal in 2/3 screened Klebsiella quasipneumoniae genomes	2559	852	True
k_pneumoniae	mrcA	mrcA|WP_008807011.1|NZ_CP010523.2|SP68_RS01720	ncbi_refseq_auto	GCF_000828055.2	NZ_CP010523.2	WP_008807011.1	SP68_RS01720	Klebsiella variicola	peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcA	complement(387313..389871)	species representative; ortholog by 98.7% identity to the panel allele; modal in 3/4 screened Klebsiella variicola genomes	2559	852	True
k_pneumoniae	mrcB	mrcB|WP_004147127.1|NZ_CP040993.1|FIU12_RS11050	ncbi_refseq_auto	GCF_006364295.1	NZ_CP040993.1	WP_004147127.1	FIU12_RS11050	Klebsiella pneumoniae FDAARGOS_775	bifunctional glycosyl transferase/transpeptidase	2228434..2230989	refseq_gene_name	2556	851	True
k_pneumoniae	mrcB	mrcB|WP_044521074.1|NZ_CP083633.1|LA349_RS17395	ncbi_refseq_auto	GCF_020099175.1	NZ_CP083633.1	WP_044521074.1	LA349_RS17395	Klebsiella quasipneumoniae	bifunctional glycosyl transferase/transpeptidase	3628578..3631133	species representative; ortholog by 99.2% identity to the panel allele; modal in 2/3 screened Klebsiella quasipneumoniae genomes	2556	851	True
k_pneumoniae	mrcB	mrcB|WP_016160318.1|NZ_CP010523.2|SP68_RS21135	ncbi_refseq_auto	GCF_000828055.2	NZ_CP010523.2	WP_016160318.1	SP68_RS21135	Klebsiella variicola	bifunctional glycosyl transferase/transpeptidase	complement(4503244..4505802)	species representative; ortholog by 98.6% identity to the panel allele; modal in 3/4 screened Klebsiella variicola genomes	2559	852	True
k_pneumoniae	mrdA	mrdA|WP_002894617.1|NZ_CP040993.1|FIU12_RS13835	ncbi_refseq_auto	GCF_006364295.1	NZ_CP040993.1	WP_002894617.1	FIU12_RS13835	Klebsiella pneumoniae FDAARGOS_775	peptidoglycan DD-transpeptidase MrdA	complement(2807339..2809240)	refseq_gene_name	1902	633	True
k_pneumoniae	mrdA	mrdA|WP_023288833.1|NZ_CP083633.1|LA349_RS20175	ncbi_refseq_auto	GCF_020099175.1	NZ_CP083633.1	WP_023288833.1	LA349_RS20175	Klebsiella quasipneumoniae	peptidoglycan DD-transpeptidase MrdA	complement(4219251..4221152)	species representative; ortholog by 99.5% identity to the panel allele; modal in 3/3 screened Klebsiella quasipneumoniae genomes	1902	633	True
k_pneumoniae	mrdA	mrdA|WP_008805636.1|NZ_CP010523.2|SP68_RS18535	ncbi_refseq_auto	GCF_000828055.2	NZ_CP010523.2	WP_008805636.1	SP68_RS18535	Klebsiella variicola	peptidoglycan DD-transpeptidase MrdA	3945838..3947739	species representative; ortholog by 99.1% identity to the panel allele; modal in 4/4 screened Klebsiella variicola genomes	1902	633	True
k_pneumoniae	ompA	ompA|WP_002898408.1|NZ_CP040993.1|FIU12_RS15450	ncbi_refseq_auto	GCF_006364295.1	NZ_CP040993.1	WP_002898408.1	FIU12_RS15450	Klebsiella pneumoniae FDAARGOS_775	porin OmpA	complement(3155134..3156204)	refseq_gene_name	1071	356	True
k_pneumoniae	ompA	ompA|WP_044521956.1|NZ_CP083633.1|LA349_RS21785	ncbi_refseq_auto	GCF_020099175.1	NZ_CP083633.1	WP_044521956.1	LA349_RS21785	Klebsiella quasipneumoniae	porin OmpA	complement(4570416..4571486)	species representative; ortholog by 99.7% identity to the panel allele; modal in 3/3 screened Klebsiella quasipneumoniae genomes	1071	356	True
k_pneumoniae	ompA	ompA|WP_008805892.1|NZ_CP010523.2|SP68_RS16960	ncbi_refseq_auto	GCF_000828055.2	NZ_CP010523.2	WP_008805892.1	SP68_RS16960	Klebsiella variicola	porin OmpA	3601482..3602534	species representative; ortholog by 95.1% identity to the panel allele; modal in 4/4 screened Klebsiella variicola genomes	1053	350	True
k_pneumoniae	ompC	ompC|WP_004148894.1|NZ_CP040993.1|FIU12_RS22490	ncbi_refseq_auto	GCF_006364295.1	NZ_CP040993.1	WP_004148894.1	FIU12_RS22490	Klebsiella pneumoniae FDAARGOS_775	porin OmpC	4549532..4550677	refseq_gene_name	1146	381	True
k_pneumoniae	ompC	ompC|WP_044524020.1|NZ_CP083633.1|LA349_RS04055	ncbi_refseq_auto	GCF_020099175.1	NZ_CP083633.1	WP_044524020.1	LA349_RS04055	Klebsiella quasipneumoniae	porin OmpC	818002..819138	species representative; ortholog by 91.8% identity to the panel allele; modal in 2/3 screened Klebsiella quasipneumoniae genomes	1137	378	True
k_pneumoniae	ompC	ompC|WP_008804200.1|NZ_CP010523.2|SP68_RS08850	ncbi_refseq_auto	GCF_000828055.2	NZ_CP010523.2	WP_008804200.1	SP68_RS08850	Klebsiella variicola	porin OmpC	complement(1893082..1894227)	species representative; ortholog by 96.3% identity to the panel allele; modal in 3/4 screened Klebsiella variicola genomes	1146	381	True
k_pneumoniae	ompK35	ompK35|WP_004141771.1|NZ_CP040993.1|FIU12_RS15320	ncbi_refseq_auto	GCF_006364295.1	NZ_CP040993.1	WP_004141771.1	FIU12_RS15320	Klebsiella pneumoniae FDAARGOS_775	porin OmpK35	complement(3123126..3124205)	refseq_gene_name	1080	359	True
k_pneumoniae	ompK35	ompK35|WP_004201406.1|NZ_CP083633.1|LA349_RS21655	ncbi_refseq_auto	GCF_020099175.1	NZ_CP083633.1	WP_004201406.1	LA349_RS21655	Klebsiella quasipneumoniae	porin OmpK35	complement(4538499..4539581)	species representative; ortholog by 95.8% identity to the panel allele; modal in 3/3 screened Klebsiella quasipneumoniae genomes	1083	360	True
k_pneumoniae	ompK35	ompK35|WP_008805872.1|NZ_CP010523.2|SP68_RS17060	ncbi_refseq_auto	GCF_000828055.2	NZ_CP010523.2	WP_008805872.1	SP68_RS17060	Klebsiella variicola	porin OmpK35	3627436..3628515	species representative; ortholog by 98.6% identity to the panel allele; modal in 4/4 screened Klebsiella variicola genomes	1080	359	True
k_pneumoniae	ompK36	ompK36|WP_004149145.1|NZ_CP040993.1|FIU12_RS24035	ncbi_refseq_auto	GCF_006364295.1	NZ_CP040993.1	WP_004149145.1	FIU12_RS24035	Klebsiella pneumoniae FDAARGOS_775	porin OmpK36	complement(4927135..4928253)	refseq_gene_name	1119	372	True
